ensembl_transcript_id_version,ensembl_gene_id_version
ENST00000613327,ENSG000001383476
ENST000003589130,ENSG000001383476
ENST00000373675,ENSG000001383476
ENST00000373673,ENSG00000179774
ENST00000336578,ENSG000001081876
ENST00000358769,ENSG000001081876
ENST00000309049,ENSG000001081876
ENST00000495025,ENSG000001081876
ENST000002658662,ENSG000000967468
ENST00000354695,ENSG000000967468
ENST00000602465,ENSG000002041304
ENST00000388768,ENSG000002041304
ENST00000399200,ENSG000002041304
ENST00000454950,ENSG000002041304
ENST00000551118,ENSG000001383465
ENST00000358410,ENSG000001383465
ENST00000399180,ENSG000001383465
ENST00000609923,ENSG000001229125
ENST00000373644,ENSG00000138336
ENST00000630771,ENSG000000603394
ENST00000543719,ENSG000000603394
ENST000002658721,ENSG000000603394
ENST000002985961,ENSG000001657306
ENST00000399169,ENSG000001657306
ENST00000399162,ENSG000001657306
ENST00000399165,ENSG000001657306
ENST00000642869,ENSG000001657306
ENST00000373585,ENSG000001076254
ENST00000354185,ENSG000001657323
ENST00000620315,ENSG000001657323
ENST00000626493,ENSG00000198954
ENST00000638119,ENSG00000198954
ENST00000674936,ENSG00000198954
ENST00000674660,ENSG00000198954
ENST00000675576,ENSG00000198954
ENST00000361983,ENSG00000198954
ENST00000635971,ENSG00000198954
ENST00000674897,ENSG00000198954
ENST00000242465,ENSG00000122862
ENST00000373382,ENSG000001229585
ENST00000395098,ENSG000001229585
ENST000002635591,ENSG000001229585
ENST00000489794,ENSG000001229585
ENST00000359655,ENSG000001565024
ENST00000354624,ENSG000001565103
ENST00000436817,ENSG000001565154
ENST00000360289,ENSG000001565154
ENST00000448642,ENSG000001565154
ENST00000643399,ENSG000001565154
ENST00000298649,ENSG000001565154
ENST00000359426,ENSG000001565154
ENST00000373307,ENSG000000750735
ENST00000373306,ENSG000000750735
ENST00000619173,ENSG000000750735
ENST00000373290,ENSG000000992820
ENST00000242462,ENSG00000122859
ENST00000373279,ENSG00000171224
ENST00000357811,ENSG000001974677
ENST00000398978,ENSG000001974677
ENST00000645393,ENSG000001974677
ENST00000354547,ENSG000001974677
ENST00000674121,ENSG000001974677
ENST00000673842,ENSG000001974677
ENST00000520267,ENSG000001974677
ENST00000517713,ENSG000001974677
ENST00000520133,ENSG000001974677
ENST00000522165,ENSG000001974677
ENST00000673641,ENSG000001974677
ENST00000673628,ENSG000001974677
ENST00000676699,ENSG000000992845
ENST00000679349,ENSG000000992845
ENST00000373255,ENSG000000992845
ENST00000676896,ENSG000000992845
ENST00000677881,ENSG000000992845
ENST00000678191,ENSG000000992845
ENST00000373248,ENSG000000422865
ENST00000613322,ENSG000000422865
ENST00000307864,ENSG000000422865
ENST00000335494,ENSG000001565214
ENST00000287078,ENSG000001565214
ENST00000373241,ENSG000000793325
ENST00000373242,ENSG000000793325
ENST00000373238,ENSG000000793325
ENST00000431664,ENSG000000793325
ENST00000373236,ENSG000000793325
ENST00000373232,ENSG000001808172
ENST00000625364,ENSG000001808172
ENST00000277942,ENSG00000148734
ENST00000395011,ENSG000001727315
ENST00000395010,ENSG000001727315
ENST00000355790,ENSG000001727315
ENST00000373224,ENSG000001727315
ENST00000358141,ENSG000001727315
ENST00000373218,ENSG00000148730
ENST00000287139,ENSG000001565740
ENST00000263563,ENSG00000107719
ENST00000638674,ENSG00000180644
ENST00000441259,ENSG00000180644
ENST00000373209,ENSG00000180644
ENST00000373207,ENSG000001383161
ENST00000373208,ENSG000001383161
ENST00000456372,ENSG000001662203
ENST00000299290,ENSG000001662203
ENST00000373202,ENSG000001662247
ENST00000299299,ENSG00000166228
ENST000003353500,ENSG000001077312
ENST00000373192,ENSG000001077312
ENST00000373189,ENSG00000198246
ENST00000479577,ENSG00000198246
ENST000002247212,ENSG000001077362
ENST00000398809,ENSG000001077362
ENST00000461841,ENSG000001077362
ENST000002993661,ENSG000001077362
ENST00000616684,ENSG000001077362
ENST00000442677,ENSG000001077362
ENST00000398788,ENSG000001077362
ENST00000619887,ENSG000001077362
ENST00000441508,ENSG00000214688
ENST00000398786,ENSG00000214688
ENST00000394957,ENSG000001077380
ENST00000394936,ENSG000001977464
ENST00000394934,ENSG000001977464
ENST00000610929,ENSG000001977464
ENST00000373115,ENSG00000122863
ENST00000373109,ENSG000001077423
ENST00000317376,ENSG000001077423
ENST00000536168,ENSG000001077423
ENST00000412663,ENSG000001077423
ENST00000394919,ENSG000001383038
ENST00000672957,ENSG000001383038
ENST000003171681,ENSG000001383038
ENST00000342444,ENSG000001383038
ENST00000672774,ENSG000001383038
ENST00000672940,ENSG000001383038
ENST00000317126,ENSG000001383038
ENST00000394915,ENSG000001383038
ENST00000615507,ENSG00000166295
ENST00000621663,ENSG00000166295
ENST00000299381,ENSG00000166295
ENST00000681898,ENSG00000168209
ENST00000307365,ENSG00000168209
ENST00000338820,ENSG000001487196
ENST00000394903,ENSG000001487196
ENST00000444643,ENSG000001487196
ENST00000461919,ENSG000001487196
ENST00000398761,ENSG000001077459
ENST000003611140,ENSG000001077459
ENST00000642044,ENSG000001077459
ENST00000635239,ENSG000001077459
ENST00000418483,ENSG000001077459
ENST00000398763,ENSG000001077459
ENST00000373053,ENSG000001560264
ENST000003571570,ENSG000001560264
ENST00000536019,ENSG000001560264
ENST00000622652,ENSG000001383153
ENST000003340110,ENSG000001383153
ENST00000373032,ENSG00000138308
ENST00000307116,ENSG000001228843
ENST00000373008,ENSG000001228843
ENST00000394890,ENSG000001228843
ENST00000440381,ENSG000001228843
ENST00000263556,ENSG000001228843
ENST00000617744,ENSG000001663214
ENST00000544879,ENSG000001663214
ENST00000537969,ENSG000001663214
ENST00000357321,ENSG000001663214
ENST00000349051,ENSG000001663214
ENST00000372997,ENSG000001663214
ENST00000372979,ENSG000001228821
ENST00000454759,ENSG000001228821
ENST00000430082,ENSG000001228821
ENST000002425051,ENSG000001382865
ENST00000372950,ENSG00000213551
ENST00000372945,ENSG000001821804
ENST00000372940,ENSG000001821804
ENST00000310715,ENSG000001560428
ENST00000340329,ENSG000001560428
ENST00000355577,ENSG000001560428
ENST00000394865,ENSG000001560428
ENST000003729210,ENSG000001382796
ENST00000299432,ENSG000001663430
ENST00000372912,ENSG000001663430
ENST000003606630,ENSG000001077586
ENST00000394828,ENSG000001077586
ENST00000394829,ENSG000001077586
ENST00000342558,ENSG000001077586
ENST00000339859,ENSG000001663489
ENST00000681793,ENSG000001663489
ENST00000422491,ENSG000001663489
ENST00000680396,ENSG000001663489
ENST00000359322,ENSG000001777912
ENST00000372873,ENSG000001663172
ENST00000394810,ENSG000001663172
ENST00000443782,ENSG000001726505
ENST00000374094,ENSG000001726505
ENST00000345254,ENSG000001769866
ENST00000339365,ENSG000001769866
ENST00000372841,ENSG000001969681
ENST00000394790,ENSG000001969681
ENST00000372837,ENSG00000172586
ENST00000372833,ENSG00000172586
ENST00000604729,ENSG000002146551
ENST00000603114,ENSG000002146551
ENST00000398706,ENSG000002146551
ENST00000604524,ENSG000002146551
ENST00000605216,ENSG000002146551
ENST00000603027,ENSG00000272916
ENST00000299641,ENSG000001665079
ENST000003099791,ENSG000001665079
ENST00000351293,ENSG000001486601
ENST00000423381,ENSG000001486601
ENST00000322635,ENSG000001486601
ENST00000322680,ENSG000001486601
ENST000003057621,ENSG000001486601
ENST00000372765,ENSG000001486601
ENST00000394762,ENSG000001486601
ENST00000441192,ENSG000001486601
ENST00000680035,ENSG000001486601
ENST00000446342,ENSG000001228616
ENST00000372764,ENSG000001228616
ENST00000372755,ENSG000000354038
ENST000002119980,ENSG000000354038
ENST00000355264,ENSG000001850093
ENST00000372745,ENSG000001850093
ENST00000672429,ENSG000001561105
ENST00000539909,ENSG000001561105
ENST00000286621,ENSG000001561105
ENST00000673352,ENSG000001561105
ENST00000672394,ENSG000001561105
ENST00000673027,ENSG000001561105
ENST00000372734,ENSG000001561105
ENST00000541550,ENSG000001561105
ENST00000648725,ENSG000001566504
ENST00000649006,ENSG000001566504
ENST00000649463,ENSG000001566504
ENST00000372725,ENSG000001566504
ENST00000650434,ENSG000001566504
ENST00000648892,ENSG000001566504
ENST00000372724,ENSG000001566504
ENST00000372714,ENSG000001566504
ENST00000649442,ENSG000001566504
ENST00000648539,ENSG000001566504
ENST000002872390,ENSG000001566504
ENST00000372711,ENSG000001566504
ENST00000338487,ENSG00000188716
ENST00000472493,ENSG000000793931
ENST00000491677,ENSG000000793931
ENST00000372702,ENSG000000793931
ENST00000464872,ENSG000000793931
ENST00000478873,ENSG000000793931
ENST00000605915,ENSG000000793931
ENST00000607131,ENSG000000793931
ENST00000372700,ENSG000000793931
ENST00000671730,ENSG000001566715
ENST00000671800,ENSG000001566715
ENST00000542569,ENSG000001566715
ENST00000372687,ENSG000001566715
ENST00000543351,ENSG000001656373
ENST000003322110,ENSG000001656373
ENST00000313132,ENSG000001656373
ENST00000372538,ENSG000001656441
ENST00000372524,ENSG000001656557
ENST00000611255,ENSG000001486555
ENST00000372499,ENSG000001486555
ENST00000611306,ENSG000001486555
ENST00000496424,ENSG000001486555
ENST00000639601,ENSG000001561134
ENST00000638991,ENSG000001561134
ENST00000639913,ENSG000001561134
ENST00000639486,ENSG000001561134
ENST00000640523,ENSG000001561134
ENST00000372443,ENSG000001561134
ENST00000638223,ENSG000001561134
ENST00000638848,ENSG000001561134
ENST00000639090,ENSG000001561134
ENST00000639489,ENSG000001561134
ENST00000457953,ENSG000001561134
ENST00000372440,ENSG000001561134
ENST00000404771,ENSG000001561134
ENST00000638203,ENSG000001561134
ENST00000638306,ENSG000001561134
ENST00000638351,ENSG000001561134
ENST00000638606,ENSG000001561134
ENST00000639591,ENSG000001561134
ENST00000640182,ENSG000001561134
ENST00000640605,ENSG000001561134
ENST00000639544,ENSG000001561134
ENST00000640807,ENSG000001561134
ENST00000434208,ENSG000001561134
ENST000002866270,ENSG000001561134
ENST00000354353,ENSG000001561134
ENST00000406533,ENSG000001561134
ENST000002866284,ENSG000001561134
ENST00000640141,ENSG000001561134
ENST00000640969,ENSG000001561134
ENST00000639406,ENSG000001561134
ENST00000640834,ENSG000001561134
ENST00000626620,ENSG000001561134
ENST00000638575,ENSG000001561134
ENST00000638759,ENSG000001561134
ENST00000640632,ENSG000001561134
ENST00000639120,ENSG000001561134
ENST00000480683,ENSG000001561134
ENST00000618048,ENSG000001561134
ENST00000481070,ENSG000001561134
ENST00000372391,ENSG000001512087
ENST00000616246,ENSG000001486063
ENST00000372371,ENSG000001486063
ENST00000435275,ENSG000001383261
ENST00000613865,ENSG000001383261
ENST00000645440,ENSG000001383261
ENST00000464716,ENSG000001383261
ENST00000360830,ENSG000001383261
ENST00000372360,ENSG000001383261
ENST00000440692,ENSG000001383261
ENST000003345120,ENSG000001081758
ENST00000611351,ENSG000001081758
ENST00000225174,ENSG000001081794
ENST00000372336,ENSG00000165424
ENST00000372333,ENSG00000165424
ENST00000520547,ENSG00000253626
ENST00000372325,ENSG000001853037
ENST00000372327,ENSG000001853037
ENST00000640627,ENSG000001853037
ENST00000428376,ENSG000001228525
ENST00000398636,ENSG000001228525
ENST00000419470,ENSG000001228525
ENST00000429828,ENSG000001881990
ENST00000372321,ENSG000001881990
ENST00000429984,ENSG00000228570
ENST00000602967,ENSG00000228570
ENST00000372292,ENSG000001336617
ENST00000372277,ENSG000001336784
ENST00000613758,ENSG000001336784
ENST00000372281,ENSG000001336784
ENST00000372275,ENSG000001336784
ENST00000372274,ENSG000001336784
ENST00000372270,ENSG000001891294
ENST00000372267,ENSG000001891294
ENST00000372263,ENSG000001891294
ENST00000422982,ENSG000001223598
ENST00000372231,ENSG000001223598
ENST00000438331,ENSG000001223598
ENST00000265447,ENSG000001223598
ENST00000372213,ENSG000001512243
ENST00000372204,ENSG000001707884
ENST00000372202,ENSG000001707884
ENST00000421924,ENSG000001707884
ENST00000372199,ENSG000001336653
ENST00000372198,ENSG000001336653
ENST00000372197,ENSG000001336653
ENST00000444807,ENSG000001336653
ENST00000616870,ENSG000001336653
ENST00000256039,ENSG000001336653
ENST00000372188,ENSG000001223784
ENST00000615554,ENSG000001223784
ENST00000372185,ENSG000001223784
ENST00000606162,ENSG000001223784
ENST00000372187,ENSG000001223784
ENST00000372181,ENSG000001223784
ENST00000429989,ENSG000001082195
ENST00000481124,ENSG000001082195
ENST00000372158,ENSG000001082195
ENST00000372164,ENSG000001082195
ENST000003418630,ENSG000001082195
ENST00000372156,ENSG000001082195
ENST00000616406,ENSG000001082195
ENST00000339284,ENSG000001782175
ENST00000646907,ENSG000001782175
ENST00000313455,ENSG000001782175
ENST00000372141,ENSG000001857373
ENST00000404547,ENSG000001857373
ENST00000372142,ENSG000001857373
ENST00000404576,ENSG000001857373
ENST00000556918,ENSG000001857373
ENST00000545131,ENSG000001857373
ENST00000537893,ENSG000001857373
ENST00000372134,ENSG000001656781
ENST00000372126,ENSG00000188373
ENST00000623527,ENSG000001486005
ENST00000332904,ENSG000001486005
ENST00000372113,ENSG000002040330
ENST00000538192,ENSG000002040330
ENST00000652073,ENSG000001486045
ENST00000650682,ENSG000001486045
ENST00000358110,ENSG000001486045
ENST00000651237,ENSG000001486045
ENST00000652122,ENSG000001486045
ENST00000652092,ENSG000001486045
ENST00000359452,ENSG000001486045
ENST00000483744,ENSG000001486045
ENST00000372105,ENSG00000148602
ENST00000359979,ENSG000001077717
ENST00000372088,ENSG000001077717
ENST000002247562,ENSG000001077717
ENST00000543283,ENSG000001077717
ENST000003279462,ENSG000001827719
ENST000002987670,ENSG000000626500
ENST000002418910,ENSG000001223752
ENST00000372071,ENSG000001223752
ENST00000623056,ENSG000001223670
ENST000002630661,ENSG000001223670
ENST00000429277,ENSG000001223670
ENST00000361373,ENSG000001223670
ENST00000372066,ENSG000001223670
ENST00000372056,ENSG000001223670
ENST00000623007,ENSG000001223670
ENST00000372037,ENSG000001077794
ENST000003720270,ENSG000001732694
ENST00000372017,ENSG000001732674
ENST00000348795,ENSG000001732674
ENST00000372013,ENSG000001486714
ENST00000343959,ENSG00000188100
ENST00000277865,ENSG000001486720
ENST00000683256,ENSG000001486720
ENST00000683269,ENSG000001486720
ENST00000684338,ENSG000001486720
ENST00000684201,ENSG000001486720
ENST00000682507,ENSG000001486720
ENST00000683783,ENSG000001486720
ENST00000681988,ENSG000001486720
ENST00000684546,ENSG000001486720
ENST00000684372,ENSG000001486720
ENST00000298784,ENSG000001223762
ENST00000298786,ENSG000001223762
ENST00000381707,ENSG000001849232
ENST00000381689,ENSG000001849232
ENST00000412718,ENSG000002145625
ENST00000381697,ENSG000002145625
ENST00000371994,ENSG000001077896
ENST00000371996,ENSG000001077896
ENST00000536010,ENSG000001077896
ENST00000361175,ENSG000001986823
ENST00000456849,ENSG000001986823
ENST000003084481,ENSG000001381384
ENST00000680024,ENSG000001381384
ENST00000328142,ENSG000001381384
ENST00000445946,ENSG00000227268
ENST00000371953,ENSG000001718621
ENST00000371947,ENSG000001847192
ENST00000331772,ENSG000001847192
ENST00000437752,ENSG000001847192
ENST00000371939,ENSG00000204022
ENST00000394375,ENSG000001823335
ENST00000608620,ENSG000001823335
ENST00000238983,ENSG000001823335
ENST00000355843,ENSG000001823335
ENST00000404190,ENSG00000204021
ENST00000404459,ENSG00000204020
ENST00000404743,ENSG000001732394
ENST00000539337,ENSG000001732394
ENST00000371930,ENSG00000152766
ENST00000371927,ENSG000001381342
ENST00000371926,ENSG000001381342
ENST00000371924,ENSG000001381342
ENST000002247840,ENSG000001077963
ENST00000355740,ENSG000000261032
ENST00000352159,ENSG000000261032
ENST00000357339,ENSG000000261032
ENST00000652046,ENSG000000261032
ENST00000355279,ENSG000000261032
ENST00000371852,ENSG00000138135
ENST00000371837,ENSG000001077988
ENST000003362330,ENSG000001077988
ENST00000456827,ENSG000001077988
ENST00000638108,ENSG000001199221
ENST00000680381,ENSG000001199221
ENST00000679734,ENSG000001199221
ENST00000680954,ENSG000001199221
ENST00000680809,ENSG000001199221
ENST00000371826,ENSG000001199221
ENST00000679755,ENSG000001199221
ENST00000679781,ENSG000001199175
ENST00000681376,ENSG000001199175
ENST00000679438,ENSG000001199175
ENST00000681277,ENSG000001199175
ENST00000371818,ENSG000001199175
ENST00000680779,ENSG000001199175
ENST00000679536,ENSG000001199175
ENST00000371811,ENSG000001199175
ENST00000680037,ENSG000001199175
ENST00000679583,ENSG000001199175
ENST00000679897,ENSG000001199175
ENST00000681178,ENSG000001199175
ENST00000681207,ENSG000001199175
ENST00000371809,ENSG00000204010
ENST00000546318,ENSG000001857450
ENST00000371804,ENSG000001857450
ENST00000371795,ENSG000001527780
ENST00000681422,ENSG000001527780
ENST00000681163,ENSG000001527780
ENST00000681348,ENSG000001527780
ENST00000371790,ENSG000001527794
ENST000003221910,ENSG000001527827
ENST00000342512,ENSG000001527827
ENST00000307534,ENSG000001527827
ENST00000371728,ENSG000001381825
ENST00000260753,ENSG000001381825
ENST000002778740,ENSG000001486806
ENST00000371719,ENSG000001486806
ENST00000336152,ENSG000001486806
ENST00000413330,ENSG000001486884
ENST00000371703,ENSG000001486884
ENST00000371697,ENSG00000148677
ENST00000614189,ENSG000001806285
ENST00000543648,ENSG000001806285
ENST00000336126,ENSG000001806285
ENST00000446394,ENSG000001653387
ENST00000371681,ENSG000001653387
ENST000002980680,ENSG000001653387
ENST00000371667,ENSG000001653387
ENST00000238994,ENSG00000119938
ENST00000371627,ENSG00000107854
ENST00000311575,ENSG000001747210
ENST000002659901,ENSG000000955644
ENST00000544642,ENSG000000955644
ENST00000412050,ENSG000001078645
ENST00000265997,ENSG000001078645
ENST00000614585,ENSG000001078645
ENST00000358935,ENSG000001980600
ENST00000371581,ENSG000001199128
ENST00000650060,ENSG000001199128
ENST000002659861,ENSG000001199128
ENST00000679089,ENSG000001199128
ENST00000676540,ENSG000001199128
ENST00000678715,ENSG000001199128
ENST00000678673,ENSG000001199128
ENST00000677079,ENSG000001199128
ENST00000678824,ENSG000001199128
ENST00000496903,ENSG000001199128
ENST00000676757,ENSG00000138160
ENST00000676647,ENSG00000138160
ENST00000260731,ENSG00000138160
ENST000002827280,ENSG000001528041
ENST00000472590,ENSG000001528041
ENST00000492654,ENSG000001528041
ENST00000671701,ENSG000001381907
ENST00000672817,ENSG000001381907
ENST00000371552,ENSG000001381907
ENST00000443748,ENSG000001381907
ENST00000371543,ENSG000001381907
ENST000002607620,ENSG000001381907
ENST00000651965,ENSG000001875530
